imdb_title_id,title,original_title,year,date_published,genre,duration,country,language,director,writer,production_company,actors,description,avg_vote,votes,budget,usa_gross_income,worlwide_gross_income,metascore,reviews_from_users,reviews_from_critics
tt1152850,Wendy and Lucy,Wendy and Lucy,2008,3/6/2009,Drama,80,USA,English,Kelly Reichardt,"Jonathan Raymond, Kelly Reichardt",Field Guide Films,"Michelle Williams, Lucy, David Koppell, Max Clement, Sid Shanley, Dave Hubner, Michelle Worthey, Will Oldham, Wally Dalton, Roger D. Faires, Boggs Johnson, Tanya Smith, Michael Brophy, John Robinson, John Breen","Over the summer, a series of unfortunate happening triggers a financial crisis for a young woman and she soon finds her life falling apart.",7.1,16061,"$200,000 ","$865,695 ","$1,192,995 ",80,125,190
tt1728975,Elevator,Elevator,2011,1/20/2012,"Horror, Thriller",84,USA,English,Stig Svendsen,Marc Rosenberg,Quite Nice Pictures,"Christopher Backus, Anita Briem, John Getz, Shirley Knight, Michael Mercurio, Amanda Pace, Rachel Pace, Devin Ratray, Joey Slotnick, Tehmina Sunny, Waleed Zuaiter, Gary Ambrosia, Luis Jose Lopez, Narbe Mansourian, Daniel Berge Halvorsen",Racism collides with corporate greed when nine strangers - one of whom has a bomb - become trapped in a Wall Street elevator.,5.3,5665,"$200,000 ",,"$14,221 ",,43,33
tt2235779,Le origini del male,The Quiet Ones,2014,7/2/2014,"Horror, Mystery, Thriller",98,UK,English,John Pogue,"Craig Rosenberg, Oren Moverman",Caffeination,"Jared Harris, Sam Claflin, Erin Richards, Rory Fleck Byrne, Olivia Cooke, Laurie Calvert, Aldo Maland, Max Pirkis, Tracy Ray, Richard Cunningham, Eileen Nicholas, Rebecca Scott, Aretha Ayeh, Max Macintosh, Harman Singh","A university professor and a team of students conduct an experiment on a young woman, uncovering terrifyingly dark, unexpected forces in the process.",5.1,18907,"$200,000 ","$8,509,867 ","$17,835,162 ",41,106,210
tt2389182,Cheap Thrills,Cheap Thrills,2013,3/21/2014,"Comedy, Crime, Drama",88,USA,English,E.L. Katz,"David Chirchirillo, Trent Haaga",New Artists Alliance,"Pat Healy, Sara Paxton, Ethan Embry, David Koechner, Amanda Fuller, Laura Covelli, Todd Farmer, Elissa Dowling, Eric Neil Gutierrez, Ruben Pla, Claudia Salinas, Brighton Sharbino, Eli McLaughlin, Butch",A scheming couple put a struggling family man and his old friend through a series of increasingly twisted dares over the course of an evening at a local bar.,6.7,17439,"$200,000 ","$59,424 ","$59,424 ",63,69,202
tt0100142,Metropolitan,Metropolitan,1990,8/3/1990,"Comedy, Drama, Romance",98,"USA, Spain",English,Whit Stillman,Whit Stillman,Westerly Films,"Carolyn Farina, Edward Clements, Chris Eigeman, Taylor Nichols, Allison Parisi, Dylan Hundley, Isabel Gillies, Bryan Leder, Will Kempe, Ellia Thompson, Stephen Uys, Roger W. Kirby, Alice Connorton, Linda Gillies, John Lynch","A group of young upper-class Manhattanites are blithely passing through the gala debutante season, when an unusual outsider joins them and stirs them up.",7.4,9291,"$230,000 ","$2,960,492 ","$2,960,492 ",77,61,78
tt1172570,Bronson,Bronson,2008,6/10/2011,"Action, Biography, Crime",92,"UK, Cayman Islands, Denmark, USA","English, Spanish",Nicolas Winding Refn,"Brock Norman Brock, Nicolas Winding Refn",Vertigo Films,"Tom Hardy, Kelly Adams, Luing Andrews, Katy Barker, Gordon Brown, Amanda Burton, Mark Devenport, Paul Donnelly, Andrew Forbes, Jon House, Matt King, James Lance, Holly Lucas, Juliet Oldfield, Jonny Phillips","A young man who was sentenced to seven years in prison for robbing a post office ends up spending three decades in solitary confinement. During this time, his own personality is supplanted by his alter-ego, Charles Bronson.",7.1,117576,"$230,000 ","$104,979 ","$2,260,712 ",71,196,235
tt0117561,Schizopolis,Schizopolis,1996,4/9/1997,"Comedy, Fantasy, Mystery",96,USA,"English, Japanese, Italian, French",Steven Soderbergh,,.406 Production,"Miles Hardy, Gordon Mese","Fletcher Munson, the lethargic employee of a pseudo-religious self help company, and his doppelganger, the friendly but dull dentist Dr. Jeffrey Korchek.",6.9,5142,"$250,000 ","$10,580 ","$10,580 ",44,56,37
tt0118842,In cerca di Amy,Chasing Amy,1997,4/18/1997,"Comedy, Drama, Romance",113,USA,English,Kevin Smith,Kevin Smith,Too Askew Prod. Inc.,"Ethan Suplee, Ben Affleck, Scott Mosier, Jason Lee, Casey Affleck, Dwight Ewell, Joey Lauren Adams, Guinevere Turner, Carmen Llywelyn, Brian O'Halloran, Matt Damon, Alexander Goebbel, Tony Torn, Rebecca Waxman, Paris Petrick","Holden and Banky are comic book artists. Everything's going good for them until they meet Alyssa, also a comic book artist. Holden falls for her, but his hopes are crushed when he finds out she's a lesbian.",7.2,130737,"$250,000 ","$12,021,272 ","$12,021,272 ",71,514,162
tt0200530,Chuck & Buck,Chuck & Buck,2000,8/4/2000,"Comedy, Drama",96,USA,English,Miguel Arteta,Mike White,Artisan Entertainment,"Mike White, Chris Weitz, Lupe Ontiveros, Beth Colt, Paul Weitz, Maya Rudolph, Mary Wigmore, Paul Sand, Gino Buccola, Annette Murphy, Glory Simon, Douglas Kieffer, Jonathan Brown, Ruthie Bram, Giovanni Gieco",An oddly naive man-child stalks his childhood best friend and tries to reconnect with their past.,6.5,5220,"$250,000 ","$1,055,671 ","$1,182,065 ",76,139,43
tt0258273,Lovely & Amazing,Lovely & Amazing,2001,8/2/2002,"Comedy, Drama, Romance",91,USA,English,Nicole Holofcener,Nicole Holofcener,Blow Up Pictures,"Troy Ruptash, Emily Mortimer, Brenda Blethyn, Raven Goodwin, Catherine Keener, Ileen Getz, Kristen Dalton, Romy Rosemont, Aunjanue Ellis, Brooke Allison, Jennifer Zehnder, James Le Gros, Ashlynn Rose, Clark Gregg, Dreya Weber",Self-esteem and insecurity are at the heart of this comedy about the relationship between a mother and her three confused daughters.,6.7,6797,"$250,000 ","$4,222,923 ","$4,677,852 ",75,88,71
tt0280477,Better Luck Tomorrow,Better Luck Tomorrow,2002,4/25/2003,"Crime, Drama, Romance",101,USA,English,Justin Lin,"Ernesto Foronda, Justin Lin",Cherry Sky Films,"Parry Shen, Jason Tobin, Shirley Anderson, Nanette Matoba, Kenji Matoba, Sung Kang, Ashley Arai, Danielle Conner, Karen DiTota, Smita Satiani, Kristen Stinson, Jeff DeJohn, Robert Zepeda, Collin Kahey, Christopher J. Francis",A group of over-achieving Asian-American high school seniors enjoy a power trip when they dip into extra-curricular criminal activities.,7,8978,"$250,000 ","$3,802,390 ","$3,809,226 ",67,135,50
tt0285728,Dahmer - Il cannibale di Milwaukee,Dahmer,2002,3/13/2003,"Biography, Crime, Drama",101,USA,English,David Jacobson,David Jacobson,Blockbuster Films,"Jeremy Renner, Bruce Davison, Artel Great, Matt Newton, Dionysio Basco, Kate Williamson, Christina Payano, Tom'ya Bowden, Sean Blakemore, Mickey Swenson, Julius Branca, Pierson Blaetz, Vincent Zangari, Xavier Lawrence, David Manis",Biopic about notorious American serial killer,5.6,9363,"$250,000 ","$144,008 ","$144,008 ",63,139,30
tt1758692,Like Crazy,Like Crazy,2011,1/27/2012,"Drama, Romance",86,USA,English,Drake Doremus,"Drake Doremus, Ben York Jones",Paramount Vantage,"Anton Yelchin, Felicity Jones, Jennifer Lawrence, Charlie Bewley, Alex Kingston, Oliver Muirhead, Finola Hughes, Chris Messina, Ben York Jones, Jamie Thomas King, Amanda Carlin, Barry Sabath, Keeley Hazell, Kayla Barr Hengami, Jimmy Messer","A British college student falls for an American student, only to be separated from him when she's banned from the U.S. after overstaying her visa.",6.7,58481,"$250,000 ","$3,395,391 ","$3,852,409 ",68,178,196
tt2292959,The Canyons,The Canyons,2013,11/14/2013,"Drama, Thriller",99,USA,English,Paul Schrader,Bret Easton Ellis,Prettybird,"Lindsay Lohan, James Deen, Nolan Gerard Funk, Amanda Brooks, Tenille Houston, Gus Van Sant, Jarod Einsohn, Danny Wylde, Victor of Aquitaine, Jim Boeven, Philip Pavel, Lily LaBeau, Thomas Trussell, Alex Ashbaugh, Chris Schellenger","When Christian, an LA trust-fund kid with casual ties to Hollywood, learns of a secret affair between Tara and the lead of his film project, Ryan, he spirals out of control, and his cruel mind games escalate into an act of bloody violence.",3.8,10342,"$250,000 ","$56,825 ","$270,185 ",36,101,170
tt4573516,Sleight - Magia,Sleight,2016,4/28/2017,"Drama, Sci-Fi",89,USA,English,J.D. Dillard,"J.D. Dillard, Alex Theurer",Diablo Entertainment (II),"Jacob Latimore, Seychelle Gabriel, Storm Reid, Donzaleigh Abernathy, Sasheer Zamata, Jay Walker, Andrew Fitzpatrick, Stella Stahl, Cameron Esposito, Alex Hyner, Alex Theurer, Jaye Rosenberg, Chad Simpson, Keith R. Fowler, Bryce Buchana","A young street magician (Jacob Latimore) is left to care for his little sister after their parents' passing, and turns to illegal activities to keep a roof over their heads. When he gets in...",5.9,7692,"$250,000 ","$3,986,245 ","$3,989,705 ",62,44,44
tt1971352,Compliance,Compliance,2012,9/26/2012,"Crime, Drama, Thriller",90,USA,English,Craig Zobel,Craig Zobel,Bad Cop Bad Cop Film Productions,"Ann Dowd, Matt Servitto, Dreama Walker, Pat Healy, Philip Ettinger, Ashlie Atkinson, Nikiya Mathis, Ralph Rodriguez, Stephen Payne, Bill Camp, Amelia Fowler, John Merolla, James McCaffrey, Desmin Borges, Matt Skibiak","A normal Friday service at a fast food restaurant becomes interrupted by a police officer who claims an employee stole from a customer, but something more sinister is going on.",6.4,30693,"$270,000 ","$319,285 ","$592,116 ",68,218,296
tt0311648,Schegge di April,Pieces of April,2003,7/1/2005,"Comedy, Drama",80,USA,"English, Mandarin",Peter Hedges,Peter Hedges,United Artists,"Katie Holmes, Derek Luke, Oliver Platt, Alison Pill, John Gallagher Jr., Patricia Clarkson, Alice Drummond, Vitali Baganov, Lillias White, Isiah Whitlock Jr., Adrian Martinez, Susan Bruce, Jamari Richardson, Leila Danette, Stephen Chen",A wayward daughter invites her dying mother and the rest of her estranged family to her apartment for Thanksgiving dinner.,7,19895,"$300,000 ","$2,528,664 ","$3,282,321 ",70,187,133
tt0468526,Old Joy,Old Joy,2006,1/26/2007,Drama,76,USA,English,Kelly Reichardt,"Jonathan Raymond, Kelly Reichardt",Film Science,"Daniel London, Will Oldham, Tanya Smith, Robin Rosenberg, Keri Moran, Autumn Campbell, Steve Doughton, Lucy, Matt McCormick, P.C. Peri, Darren Prolsen, Jillian Wieseneck",Two old pals reunite for a camping trip in Oregon's Cascade Mountains.,6.8,6278,"$300,000 ","$255,923 ","$301,047 ",84,63,99
tt1568341,Some Guy Who Kills People,Some Guy Who Kills People,2011,10/5/2012,"Comedy, Crime, Drama",97,USA,English,Jack Perez,Ryan A. Levin,Level 10 Films,"Kevin Corrigan, Barry Bostwick, Karen Black, Leo Fitzpatrick, Ariel Gade, Eric Price, Lucy Davis, Lou Beatty Jr., Janie Haddad Tompkins, Ahmed Best, Christopher May, Niko Nicotera, Britain Spellings, Jonathan Fraser, Lindsay Hollister","Ken Boyd, a lonely man fresh out of the loony bin, who sets out to kill those he deems responsible for his miserable life.",6.4,5607,"$300,000 ",,$113 ,,73,132
tt2640474,La casa del fin de los tiempos,La casa del fin de los tiempos,2013,6/21/2013,"Drama, Fantasy, Horror",101,Venezuela,Spanish,Alejandro Hidalgo,"Alejandro Hidalgo, Alejandro Hidalgo",Centro Nacional AutÃ³nomo de CinematografÃ­a (CNAC) (I),"Miguel Angel Pacheco, Rosmel Bustamante, Adriana Calzadilla, Simona Chirinos, Gonzalo Cubero, Alexander Da Silva, Miguel Flores, Guillermo Garcia, Amanda Key, JosÃ© LeÃ³n, Guillermo LondoÃ±o, HÃ©ctor Mercado, Yucemar Morales, Ruddy RodrÃ­guez, EfraÃ­n Romero","Dulce is a mother of two who experiences terrifying encounters with apparitions inside her old house, a place where a tragedy occurs. Thirty years later, an elderly Dulce returns home to decipher the mystery that has tormented her for so long.",6.8,6587,"$300,000 ",,"$4,588,899 ",,40,58
tt0092548,Guerriero americano 2,American Ninja 2: The Confrontation,1987,5/1/1987,"Action, Drama",90,"USA, South Africa",English,Sam Firstenberg,"Avi Kleinberger, Gideon Amir",Cannon Group,"Michael Dudikoff, Steve James, Larry Poindexter, Gary Conway, Jeff Celentano, Michelle Botes, Mike Stone, Len Sparrowhawk, Jonathan Pienaar, Bill Curry, Dennis Folbigge, Elmo Fillis, Ralph Draper, John Pasternak, Gary Ford","On a remote Caribbean island, Army Ranger Joe Armstrong investigates the disappearance of several marines, which leads him to The Lion, a super-criminal who has kidnapped a local scientist and mass-produced an army of mutant Ninja warriors.",4.9,7878,"$350,000 ","$4,000,000 ","$4,000,000 ",39,55,62
tt5294198,Catfight - Botte da amiche,Catfight,2016,3/3/2017,"Comedy, Drama",95,USA,English,Onur Tukel,Onur Tukel,MPI Media Group,"Sandra Oh, Anne Heche, Alicia Silverstone, Amy Hill, Myra Lucretia Taylor, Ariel Kavoussi, Damian Young, Stephen Gevedon, Giullian Yao Gioiello, Tituss Burgess, Jay O. Sanders, Peter Jacobson, Catherine Curtin, Ronald Guttman, Eva Dorrepaal",The rivalry between two former college friends comes to a head when they both attend the same glamorous event.,5.8,5188,"$350,000 ",,"$2,666 ",66,51,70
tt0275773,Versus,Versus,2000,2/20/2002,"Action, Comedy, Drama",119,Japan,"English, Japanese",RyÃ»hei Kitamura,"RyÃ»hei Kitamura, Yudai Yamaguchi",WEVCO Produce Company,"Tak Sakaguchi, Hideo Sakaki, Chieko Misaka, Kenji Matsuda, Yuichiro Arai, Minoru Matsumoto, Kazuhito Ohba, Takehiro Katayama, Ayumi Yoshihara, ShÃ´ichirÃ´ Masumoto, Toshiro Kamiaka, Yukihito Tanikado, Hoshimi Asai, Ryosuke Watabe, Motonari Komiya",There are 666 portals that connect this world to the other side. These are concealed from all human beings. Somewhere in Japan exists the 444th portal.... The forest of resurrection.,6.4,12276,"$400,000 ",,"$55,500 ",,221,85
tt0374900,Napoleon Dynamite,Napoleon Dynamite,2004,11/4/2005,Comedy,96,USA,English,Jared Hess,"Jared Hess, Jerusha Hess",Fox Searchlight Pictures,"Jon Heder, Jon Gries, Aaron Ruell, Efren Ramirez, Diedrich Bader, Tina Majorino, Sandy Martin, Haylie Duff, Trevor Snarr, Shondrella Avery, Bracken Johnson, Carmen Brady, Ellen Dubin, J.C. Cunningham, Jimmy Stevens","A listless and alienated teenager decides to help his new friend win the class presidency in their small western high school, while he must deal with his bizarre family life back home.",6.9,194951,"$400,000 ","$44,540,956 ","$46,138,887 ",64,1555,217
tt0417385,12 and Holding,12 and Holding,2005,7/7/2006,Drama,95,USA,English,Michael Cuesta,Anthony Cipriano,Serenade Films,"Conor Donovan, Jesse Camacho, Zoe Weizenbaum, Jeremy Renner, Annabella Sciorra, Jayne Atkinson, Linus Roache, Marcia DeBonis, Tom McGowan, Michael C. Fuchs, Martin Campetta, Joseph Foster, Max Miner, Noelle 'Parker' Present, Jessica Sorto","After his twin brother is accidentally killed by vengeful bullies, a 12-year old boy and his friends face the harsh realities of death, teenage hormones, and family dysfunction.",7.5,6652,"$400,000 ","$96,464 ","$119,195 ",65,51,62
tt2040560,The Pact,The Pact,2012,6/8/2012,"Horror, Mystery, Thriller",89,USA,English,Nicholas McCarthy,Nicholas McCarthy,Preferred Content,"Caity Lotz, Kathleen Rose Perkins, Haley Hudson, Sam Ball, Mark Steger, Agnes Bruckner, Casper Van Dien, Dakota Bright, Petra Wright, Sam Zuckerman, Anjini Taneja Azhar, Rachael Kahne, Boriana Williams","As a woman struggles to come to grips with her past in the wake of her mother's death and the disappearance of her sister, an unsettling presence emerges in her childhood home.",5.7,23044,"$400,000 ",,"$5,664,404 ",54,167,169
tt2359024,Blue Ruin,Blue Ruin,2013,7/9/2014,"Crime, Drama, Thriller",90,"USA, France",English,Jeremy Saulnier,Jeremy Saulnier,The Lab of Madness,"Macon Blair, Ydaiber Orozco, Ronald Sarcos, Dani Santiago, Adrian Santiago, George Fredericks, Elizabeth Fredericks, SidnÃ© Anderson, Brooke Bennett, Ellen Danaher, Katie Kramer, Shelley Illmensee, Kevin Kolack, Stacy Rock, Eve Plumb","A mysterious outsider's quiet life is turned upside down when he returns to his childhood home to carry out an act of vengeance. Proving himself an amateur assassin, he winds up in a brutal fight to protect his estranged family.",7.1,64961,"$420,000 ","$258,384 ","$993,313 ",78,197,300
tt1187044,Affetti & dispetti (La nana),La Nana,2009,6/25/2010,"Comedy, Drama",95,"Chile, Mexico",Spanish,SebastiÃ¡n Silva,"SebastiÃ¡n Silva, SebastiÃ¡n Silva",Forastero,"Catalina Saavedra, Claudia CeledÃ³n, Mariana Loyola, Andrea GarcÃ­a-Huidobro, Alejandro Goic, AgustÃ­n Silva, Anita Reeves, Mercedes Villanueva, Delfina GuzmÃ¡n, AndreÃ­na OlivarÃ­, Juan Pablo Larenas, Luis DubÃ³, Luis Wigdorsky, Gloria Canales, SebastiÃ¡n La Rivera",A drama centered on a maid trying to hold on to her position after having served a family for 23 years.,7.3,5604,"$430,000 ","$576,608 ","$1,705,609 ",82,26,100
tt0162710,Trick,Trick,1999,5/5/2000,"Comedy, Music, Romance",89,USA,English,Jim Fall,Jason Schafer,Good Machine,"Tori Spelling, Christian Campbell, John Paul Pitoc, Brad Beyer, Lacey Kohl, Abbey Hope, Becky Caldwell, Kate Flannery, Steve Hayes, Will Keenan, Joey Dedio, Ricky Ritzel, Lissette Gutierrez, Lorri Bagley, Kevin Andrew","The misadventures of two young gay men, trying to find a place to be alone, one night in Manhattan.",7.1,8095,"$450,000 ","$2,087,228 ","$2,087,228 ",,131,17
tt0435623,Conversations with Other Women,Conversations with Other Women,2005,5/18/2007,"Comedy, Drama, Romance",84,"UK, USA",English,Hans Canosa,Gabrielle Zevin,Gordonstreet Pictures,"Aaron Eckhart, Helena Bonham Carter, Yury Tsykun, Brian Geraghty, Brianna Brown, Thomas Lennon, Erik Eidem, Nora Zehetner, David Franklin, Olivia Wilde, Cerina Vincent, Philip Littell, Rozanne Sher, Veronica Reyes-How, Emily Fernandez","When a man and woman flirt with each other at a wedding reception, the sexual tension seems spontaneous. As they break from the party to a hotel room, the flirtation turns into a night filled with passion and remorse.",7,11887,"$450,000 ","$379,418 ","$982,814 ",62,59,363
tt1233334,Pariah,Pariah,2011,1/20/2011,Drama,86,USA,English,Dee Rees,Dee Rees,Chicken And Egg Pictures,"Adepero Oduye, Pernell Walker, Aasha Davis, Charles Parnell, Sahra Mellesse, Kim Wayans, Shamika Cotton, Raymond Anthony Thomas, Afton Williamson, Zabryna Guevara, Kim Sykes, Rob Morgan, Nina Daniels, Jeremie Harris, ChantÃ© Lewis","A Brooklyn teenager juggles conflicting identities and risks friendship, heartbreak, and family in a desperate search for sexual expression.",7.2,5937,"$450,000 ","$769,552 ","$769,552 ",79,27,98
tt0393109,Brick - Dose mortale,Brick,2005,4/14/2006,"Action, Crime, Drama",110,USA,English,Rian Johnson,Rian Johnson,Bergman Lustig Productions,"Joseph Gordon-Levitt, Nora Zehetner, Lukas Haas, Noah Fleiss, Matt O'Leary, Emilie de Ravin, Noah Segan, Richard Roundtree, Meagan Good, Brian White, Jonathan Cauff, Reedy Gibbs, Lucas Babin, Tracy Bitterolf, Ari Welkom",A teenage loner pushes his way into the underworld of a high school crime ring to investigate the disappearance of his ex-girlfriend.,7.3,99841,"$475,000 ","$2,075,743 ","$3,947,579 ",72,514,201
